0	0	0	0	1	-4.71127e-19	1	-5.55112e-17	0.352453	6.60669e-18	0.647547	-2.0013e-17
0	1	0	0.0628319	1	-1.14961e-06	1	1.14961e-06	0.352512	1.56796e-07	0.647488	-1.56796e-07
0	2	0	0.125664	1	-2.29625e-06	1	2.29625e-06	0.352689	2.78549e-07	0.647311	-2.78549e-07
0	3	0	0.188496	1	3.43662e-06	1	-3.43662e-06	0.352985	3.65739e-07	0.647015	-3.65739e-07
0	4	0	0.251327	1	-4.56746e-06	1	4.56746e-06	0.353399	4.19329e-07	0.646601	-4.19329e-07
0	5	0	0.314159	1	-5.6855e-06	1	5.6855e-06	0.353931	4.40758e-07	0.646069	-4.40758e-07
0	6	0	0.376991	1	-6.78752e-06	1	6.78752e-06	0.35458	4.31927e-07	0.64542	-4.31927e-07
0	7	0	0.439823	1	7.87031e-06	1	-7.87031e-06	0.355345	3.95185e-07	0.644655	-3.95185e-07
0	8	0	0.502655	1	8.93074e-06	1	-8.93074e-06	0.356225	3.33311e-07	0.643775	-3.33311e-07
0	9	0	0.565487	1	-9.96571e-06	1	9.96571e-06	0.357221	2.49491e-07	0.642779	-2.49491e-07
0	10	0	0.628319	1	-1.09722e-05	1	1.09722e-05	0.358331	1.47294e-07	0.641669	-1.47294e-07
0	11	0	0.69115	1	1.19473e-05	1	-1.19473e-05	0.359553	3.06475e-08	0.640447	-3.06475e-08
0	12	0	0.753982	1	-1.28881e-05	1	1.28881e-05	0.360886	-9.61984e-08	0.639114	9.61984e-08
0	13	0	0.816814	1	1.3792e-05	1	-1.3792e-05	0.36233	-2.28699e-07	0.63767	2.28699e-07
0	14	0	0.879646	1	1.46563e-05	1	-1.46563e-05	0.363881	-3.62052e-07	0.636119	3.62052e-07
0	15	0	0.942478	1	-1.54787e-05	1	1.54787e-05	0.365539	-4.91236e-07	0.634461	4.91236e-07
0	16	0	1.00531	1	1.62568e-05	1	-1.62568e-05	0.367301	-6.11049e-07	0.632699	6.11049e-07
0	17	0	1.06814	1	-1.69885e-05	1	1.69885e-05	0.369165	-7.16152e-07	0.630835	7.16152e-07
0	18	0	1.13097	1	-1.7672e-05	1	1.7672e-05	0.371129	-8.01113e-07	0.628871	8.01113e-07
0	19	0	1.19381	1	1.83055e-05	1	-1.83055e-05	0.37319	-8.6045e-07	0.62681	8.6045e-07
0	20	0	1.25664	1	-1.88877e-05	1	1.88877e-05	0.375345	-8.88685e-07	0.624655	8.88685e-07
0	21	0	1.31947	1	-1.94174e-05	1	1.94174e-05	0.37759	-8.80385e-07	0.62241	8.80385e-07
0	22	0	1.3823	1	-1.98936e-05	1	1.98936e-05	0.379922	-8.30221e-07	0.620078	8.30221e-07
0	23	0	1.44513	1	-2.03159e-05	1	2.03159e-05	0.382337	-7.33016e-07	0.617663	7.33016e-07
0	24	0	1.50796	1	2.06837e-05	1	-2.06837e-05	0.384831	-5.83803e-07	0.615169	5.83803e-07
0	25	0	1.5708	1	2.09973e-05	1	-2.09973e-05	0.387399	-3.77882e-07	0.612601	3.77882e-07
0	26	0	1.63363	1	2.12571e-05	1	-2.12571e-05	0.390036	-1.10884e-07	0.609964	1.10884e-07
0	27	0	1.69646	1	-2.14637e-05	1	2.14637e-05	0.392735	2.21163e-07	0.607265	-2.21163e-07
0	28	0	1.75929	1	2.16183e-05	1	-2.16183e-05	0.395491	6.21763e-07	0.604509	-6.21763e-07
0	29	0	1.82212	1	2.17225e-05	1	-2.17225e-05	0.398297	1.09386e-06	0.601703	-1.09386e-06
0	30	0	1.88496	1	2.17781e-05	1	-2.17781e-05	0.401145	1.63976e-06	0.598855	-1.63976e-06
0	31	0	1.94779	1	-2.17877e-05	1	2.17877e-05	0.404026	2.26099e-06	0.595974	-2.26099e-06
0	32	0	2.01062	1	2.1754e-05	1	-2.1754e-05	0.406932	2.9582e-06	0.593068	-2.9582e-06
0	33	0	2.07345	1	2.16802e-05	1	-2.16802e-05	0.409851	3.73096e-06	0.590149	-3.73096e-06
0	34	0	2.13628	1	-2.157e-05	1	2.157e-05	0.412772	4.5776e-06	0.587228	-4.5776e-06
0	35	0	2.19911	1	2.14274e-05	1	-2.14274e-05	0.415683	5.49493e-06	0.584317	-5.49493e-06
0	36	0	2.26195	1	2.1257e-05	1	-2.1257e-05	0.418569	6.47795e-06	0.581431	-6.47795e-06
0	37	0	2.32478	1	2.10636e-05	1	-2.10636e-05	0.421413	7.51949e-06	0.578587	-7.51949e-06
0	38	0	2.38761	1	2.08526e-05	1	-2.08526e-05	0.4242	8.60975e-06	0.5758	-8.60975e-06
0	39	0	2.45044	1	2.06294e-05	1	-2.06294e-05	0.426908	9.73581e-06	0.573092	-9.73581e-06
0	40	0	2.51327	1	-2.03998e-05	1	2.03998e-05	0.429516	1.08811e-05	0.570484	-1.08811e-05
0	41	0	2.57611	1	2.01698e-05	1	-2.01698e-05	0.432001	1.20249e-05	0.567999	-1.20249e-05
0	42	0	2.63894	1	-1.99454e-05	1	1.99454e-05	0.434337	1.31418e-05	0.565663	-1.31418e-05
0	43	0	2.70177	1	-1.97327e-05	1	1.97327e-05	0.436496	1.42016e-05	0.563504	-1.42016e-05
0	44	0	2.7646	1	-1.95373e-05	1	1.95373e-05	0.438449	1.51696e-05	0.561551	-1.51696e-05
0	45	0	2.82743	1	-1.93646e-05	1	1.93646e-05	0.440168	1.60078e-05	0.559832	-1.60078e-05
0	46	0	2.89027	1	-1.92196e-05	1	1.92196e-05	0.441623	1.66763e-05	0.558377	-1.66763e-05
