#1:m	2:T	3:1.abs	4:1.angle	5:2.abs	6:2.angle	7:tr.abs	8:tr.angle	9:rho_ky.tr
3.2	0.32	5.91261e-09	0	0.99988	0	0.99988	0	1
3.2	0.33	1.07069e-08	0	0.999847	0	0.999847	0	1
3.2	0.34	1.87246e-08	0	0.999808	0	0.999809	0	1
3.2	0.35	3.17192e-08	0	0.999763	0	0.999763	0	1
3.2	0.36	5.21851e-08	0	0.99971	0	0.99971	0	1
3.2	0.37	8.35816e-08	0	0.99965	0	0.99965	0	1
3.2	0.38	1.30597e-07	0	0.999581	0	0.999581	0	1
3.2	0.39	1.99454e-07	0	0.999503	0	0.999503	0	1
3.2	0.4	2.98248e-07	0	0.999416	0	0.999416	0	1
3.2	0.41	4.37332e-07	0	0.999319	0	0.99932	0	1
3.2	0.42	6.29723e-07	0	0.999213	0	0.999214	0	1
3.2	0.43	8.91543e-07	0	0.999096	0	0.999097	0	1
3.2	0.44	1.24248e-06	0	0.998969	0	0.99897	0	1
3.2	0.45	1.70628e-06	0	0.998831	0	0.998833	0	1
3.2	0.46	2.31119e-06	0	0.998683	0	0.998685	0	1
3.2	0.47	3.09052e-06	0	0.998523	0	0.998526	0	1
3.2	0.48	4.08304e-06	0	0.998353	0	0.998357	0	1
3.2	0.49	5.33352e-06	0	0.998172	0	0.998178	0	1
3.2	0.5	6.89316e-06	0	0.997981	0	0.997988	0	1
3.2	0.51	8.81998e-06	0	0.997779	0	0.997787	0	1

3.3	0.02	2.71629e-26	0.333347	1	5.51222e-17	1	5.51222e-17	1
3.3	0.03	2.82164e-26	-1.5708	1	5.02358e-17	1	5.02358e-17	1
3.3	0.04	1.2201e-26	-1.58569	1	3.3776e-17	1	3.3776e-17	1
3.3	0.05	1.63027e-26	-1.58194	1	3.43435e-17	1	3.43435e-17	1
3.3	0.06	4.00374e-26	-1.57533	1	2.15706e-17	1	2.15706e-17	1
3.3	0.07	5.0466e-26	-2.10856	1	-3.117e-17	1	-3.117e-17	1
3.3	0.08	8.43207e-26	-1.26148	1	4.34708e-17	1	4.34708e-17	1
3.3	0.09	8.44209e-27	-1.54927	1	-2.83195e-17	1	-2.83195e-17	1
3.3	0.1	5.22768e-26	-2.83965	1	-4.06837e-18	1	-4.06837e-18	1
3.3	0.11	1.66181e-25	2.02082	1	2.77044e-17	1	2.77044e-17	1
3.3	0.12	1.71405e-23	3.1415	1	3.43841e-17	1	3.43841e-17	1
3.3	0.13	9.87654e-22	1.57085	1	-5.40778e-16	1	-5.40777e-16	1
3.3	0.14	3.19835e-20	1.57079	1	3.55564e-16	1	3.55596e-16	1
3.3	0.15	6.52764e-19	1.5708	1	-2.57833e-14	1	-2.57827e-14	1
3.3	0.16	9.15414e-18	0	1	0	1	0	1
3.3	0.17	9.42328e-17	0	1	0	1	0	1
3.3	0.18	7.496e-16	0	1	0	1	0	1
3.3	0.19	4.79872e-15	0	1	0	1	0	1
3.3	0.2	2.55386e-14	0	1	0	1	0	1
3.3	0.21	1.16002e-13	0	0.999999	0	0.999999	0	1
3.3	0.22	4.59496e-13	0	0.999999	0	0.999999	0	1
3.3	0.23	1.61575e-12	0	0.999998	0	0.999998	0	1
3.3	0.24	5.11897e-12	0	0.999997	0	0.999997	0	1
3.3	0.25	1.47953e-11	0	0.999995	0	0.999995	0	1
3.3	0.26	3.94257e-11	0	0.999992	0	0.999992	0	1
3.3	0.27	9.77362e-11	0	0.999988	0	0.999988	0	1
3.3	0.28	2.27144e-10	0	0.999983	0	0.999983	0	1
3.3	0.29	4.98205e-10	0	0.999976	0	0.999976	0	1
3.3	0.3	1.03724e-09	0	0.999967	0	0.999967	0	1
3.3	0.31	2.06013e-09	0	0.999956	0	0.999956	0	1
3.3	0.32	3.92075e-09	0	0.999942	0	0.999942	0	1
3.3	0.33	7.17761e-09	0	0.999925	0	0.999925	0	1
3.3	0.34	1.26827e-08	0	0.999904	0	0.999904	0	1
3.3	0.35	2.16958e-08	0	0.99988	0	0.99988	0	1
3.3	0.36	3.60281e-08	0	0.99985	0	0.99985	0	1
3.3	0.37	5.82174e-08	0	0.999816	0	0.999816	0	1
3.3	0.38	9.17362e-08	0	0.999777	0	0.999777	0	1
3.3	0.39	1.41236e-07	0	0.999732	0	0.999732	0	1
3.3	0.4	2.12822e-07	0	0.999681	0	0.999681	0	1
3.3	0.41	3.14368e-07	0	0.999623	0	0.999623	0	1
3.3	0.42	4.55855e-07	0	0.999559	0	0.999559	0	1
3.3	0.43	6.4974e-07	0	0.999487	0	0.999488	0	1
3.3	0.44	9.11352e-07	0	0.999408	0	0.999409	0	1
3.3	0.45	1.2593e-06	0	0.999322	0	0.999323	0	1
3.3	0.46	1.7159e-06	0	0.999228	0	0.99923	0	1
3.3	0.47	2.3076e-06	0	0.999126	0	0.999128	0	1
3.3	0.48	3.06543e-06	0	0.999016	0	0.999019	0	1
3.3	0.49	4.02541e-06	0	0.998898	0	0.998902	0	1
3.3	0.5	5.22897e-06	0	0.998771	0	0.998777	0	1
3.3	0.51	6.72336e-06	0	0.998637	0	0.998643	0	1

3.4	0.02	1.56041e-27	-2.21463	1	-8.36143e-18	1	-8.36143e-18	1
3.4	0.03	3.34768e-26	0.688565	1	3.16585e-19	1	3.16585e-19	1
3.4	0.04	3.55315e-27	-1.5708	1	1.31572e-17	1	1.31572e-17	1
3.4	0.05	2.84267e-26	-0.42911	1	2.21175e-17	1	2.21175e-17	1
3.4	0.06	5.17211e-26	-0.0293795	1	3.91934e-17	1	3.91934e-17	1
3.4	0.07	8.53058e-27	1.46067	1	4.77223e-17	1	4.77223e-17	1
3.4	0.08	8.34118e-26	2.7644	1	2.26898e-17	1	2.26898e-17	1
3.4	0.09	2.69233e-26	3.04059	1	1.55471e-17	1	1.55471e-17	1
3.4	0.1	4.98728e-27	1.5708	1	4.02331e-17	1	4.02331e-17	1
3.4	0.11	6.0141e-26	-0.53626	1	1.0766e-17	1	1.0766e-17	1
3.4	0.12	7.11547e-24	-1.5817	1	3.85627e-17	1	3.85627e-17	1
3.4	0.13	4.35408e-22	1.57098	1	-2.91126e-16	1	-2.91125e-16	1
3.4	0.14	1.4818e-20	-2.26162e-06	1	2.62093e-16	1	2.62093e-16	1
3.4	0.15	3.15701e-19	-1.5708	1	-5.21495e-15	1	-5.21527e-15	1
3.4	0.16	4.59708e-18	0	1	0	1	0	1
3.4	0.17	4.8926e-17	0	1	0	1	0	1
3.4	0.18	4.00961e-16	0	1	0	1	0	1
3.4	0.19	2.63666e-15	0	1	0	1	0	1
3.4	0.2	1.43781e-14	0	1	0	1	0	1
3.4	0.21	6.67767e-14	0	1	0	1	0	1
3.4	0.22	2.69963e-13	0	1	0	1	0	1
3.4	0.23	9.67322e-13	0	0.999999	0	0.999999	0	1
3.4	0.24	3.11854e-12	0	0.999999	0	0.999999	0	1
3.4	0.25	9.16071e-12	0	0.999998	0	0.999998	0	1
3.4	0.26	2.47827e-11	0	0.999997	0	0.999997	0	1
3.4	0.27	6.23111e-11	0	0.999995	0	0.999995	0	1
3.4	0.28	1.46748e-10	0	0.999993	0	0.999993	0	1
3.4	0.29	3.25907e-10	0	0.999989	0	0.999989	0	1
3.4	0.3	6.86541e-10	0	0.999985	0	0.999985	0	1
3.4	0.31	1.3788e-09	0	0.999979	0	0.999979	0	1
3.4	0.32	2.65176e-09	0	0.999972	0	0.999972	0	1
3.4	0.33	4.90303e-09	0	0.999963	0	0.999963	0	1
3.4	0.34	8.74571e-09	0	0.999952	0	0.999952	0	1
3.4	0.35	1.50958e-08	0	0.999938	0	0.999939	0	1
3.4	0.36	2.52831e-08	0	0.999922	0	0.999922	0	1
3.4	0.37	4.11885e-08	0	0.999903	0	0.999903	0	1
3.4	0.38	6.54088e-08	0	0.999881	0	0.999881	0	1
3.4	0.39	1.01452e-07	0	0.999854	0	0.999855	0	1
3.4	0.4	1.53962e-07	0	0.999824	0	0.999824	0	1
3.4	0.41	2.28972e-07	0	0.99979	0	0.99979	0	1
3.4	0.42	3.34191e-07	0	0.999751	0	0.999751	0	1
3.4	0.43	4.79309e-07	0	0.999707	0	0.999708	0	1
3.4	0.44	6.76333e-07	0	0.999659	0	0.999659	0	1
3.4	0.45	9.39939e-07	0	0.999605	0	0.999606	0	1
3.4	0.46	1.28784e-06	0	0.999545	0	0.999547	0	1
3.4	0.47	1.74116e-06	0	0.99948	0	0.999482	0	1
3.4	0.48	2.32483e-06	0	0.999409	0	0.999411	0	1
3.4	0.49	3.06796e-06	0	0.999332	0	0.999335	0	1
3.4	0.5	4.00423e-06	0	0.999249	0	0.999253	0	1
3.4	0.51	5.17225e-06	0	0.999159	0	0.999164	0	1

3.5	0.02	2.8672e-26	2.57561	1	1.41874e-17	1	1.41874e-17	1
3.5	0.03	2.8672e-26	2.57561	1	1.41874e-17	1	1.41874e-17	1
3.5	0.04	2.13172e-27	0.686769	1	-2.49807e-18	1	-2.49807e-18	1
3.5	0.05	2.75039e-26	-0.0209019	1	-5.78152e-19	1	-5.78152e-19	1
3.5	0.06	5.03698e-26	-3.02891	1	-1.61885e-17	1	-1.61885e-17	1
3.5	0.07	3.08275e-26	-2.47356	1	-8.8503e-18	1	-8.8503e-18	1
3.5	0.08	6.99183e-26	1.5708	1	-8.82193e-18	1	-8.82193e-18	1
3.5	0.09	2.92124e-26	0.34431	1	-4.08174e-17	1	-4.08174e-17	1
3.5	0.1	1.40248e-26	-1.45298	1	-8.52628e-18	1	-8.52628e-18	1
3.5	0.11	5.02831e-26	3.04533	1	1.62854e-17	1	1.62854e-17	1
3.5	0.12	2.99322e-24	-1.56939	1	-1.06748e-17	1	-1.06748e-17	1
3.5	0.13	1.96972e-22	1.57062	1	-9.08657e-17	1	-9.08655e-17	1
3.5	0.14	7.05289e-21	1.57079	1	-1.00135e-16	1	-1.00128e-16	1
3.5	0.15	1.56962e-19	1.5708	1	5.73087e-16	1	5.73244e-16	1
3.5	0.16	2.37389e-18	0	1	0	1	0	1
3.5	0.17	2.61198e-17	0	1	0	1	0	1
3.5	0.18	2.20465e-16	0	1	0	1	0	1
3.5	0.19	1.48846e-15	0	1	0	1	0	1
3.5	0.2	8.31172e-15	0	1	0	1	0	1
3.5	0.21	3.94419e-14	0	1	0	1	0	1
3.5	0.22	1.62615e-13	0	1	0	1	0	1
3.5	0.23	5.93254e-13	0	1	0	1	0	1
3.5	0.24	1.94457e-12	0	0.999999	0	0.999999	0	1
3.5	0.25	5.80053e-12	0	0.999999	0	0.999999	0	1
3.5	0.26	1.59178e-11	0	0.999999	0	0.999999	0	1
3.5	0.27	4.0558e-11	0	0.999998	0	0.999998	0	1
3.5	0.28	9.67137e-11	0	0.999997	0	0.999997	0	1
3.5	0.29	2.17311e-10	0	0.999995	0	0.999995	0	1
3.5	0.3	4.62834e-10	0	0.999993	0	0.999993	0	1
3.5	0.31	9.39205e-10	0	0.99999	0	0.99999	0	1
3.5	0.32	1.82409e-09	0	0.999986	0	0.999986	0	1
3.5	0.33	3.4041e-09	0	0.999982	0	0.999982	0	1
3.5	0.34	6.12566e-09	0	0.999976	0	0.999976	0	1
3.5	0.35	1.06621e-08	0	0.999968	0	0.999968	0	1
3.5	0.36	1.80001e-08	0	0.999959	0	0.999959	0	1
3.5	0.37	2.95469e-08	0	0.999949	0	0.999949	0	1
3.5	0.38	4.72624e-08	0	0.999936	0	0.999936	0	1
3.5	0.39	7.38147e-08	0	0.999921	0	0.999921	0	1
3.5	0.4	1.12763e-07	0	0.999903	0	0.999903	0	1
3.5	0.41	1.68768e-07	0	0.999882	0	0.999883	0	1
3.5	0.42	2.47822e-07	0	0.999859	0	0.999859	0	1
3.5	0.43	3.57513e-07	0	0.999832	0	0.999833	0	1
3.5	0.44	5.07305e-07	0	0.999802	0	0.999803	0	1
3.5	0.45	7.08835e-07	0	0.999768	0	0.999769	0	1
3.5	0.46	9.76238e-07	0	0.999731	0	0.999732	0	1
3.5	0.47	1.32647e-06	0	0.999689	0	0.99969	0	1
3.5	0.48	1.77966e-06	0	0.999643	0	0.999645	0	1
3.5	0.49	2.35943e-06	0	0.999593	0	0.999595	0	1
3.5	0.5	3.09326e-06	0	0.999538	0	0.999541	0	1
3.5	0.51	4.01283e-06	0	0.999479	0	0.999483	0	1

3.6	0.02	2.9791e-26	0.331394	1	6.29724e-18	1	6.29724e-18	1
3.6	0.03	2.9791e-26	0.331394	1	6.29724e-18	1	6.29724e-18	1
3.6	0.04	2.9791e-26	0.331394	1	6.29724e-18	1	6.29724e-18	1
3.6	0.05	1.41989e-26	-1.40662	1	5.19732e-19	1	5.19732e-19	1
3.6	0.06	2.63261e-26	0.190584	1	6.58847e-18	1	6.58847e-18	1
3.6	0.07	5.67949e-26	1.5708	1	-6.90643e-18	1	-6.90643e-18	1
3.6	0.08	4.96213e-27	-0.360516	1	2.03871e-17	1	2.03871e-17	1
3.6	0.09	5.73615e-26	-0.188975	1	-1.00693e-17	1	-1.00693e-17	1
3.6	0.1	2.50565e-26	2.79058	1	9.2206e-18	1	9.2206e-18	1
3.6	0.11	3.62808e-26	2.28751	1	-6.35448e-18	1	-6.35448e-18	1
3.6	0.12	1.32317e-24	-1.5708	1	-1.98723e-19	1	-1.98724e-19	1
3.6	0.13	9.02585e-23	1.5705	1	-3.87543e-17	1	-3.87542e-17	1
3.6	0.14	3.40449e-21	1.83165e-07	1	-4.01879e-17	1	-4.01879e-17	1
3.6	0.15	7.92366e-20	1.5708	1	2.13968e-16	1	2.14047e-16	1
3.6	0.16	1.2458e-18	0	1	0	1	0	1
3.6	0.17	1.4181e-17	0	1	0	1	0	1
3.6	0.18	1.23337e-16	0	1	0	1	0	1
3.6	0.19	8.55192e-16	0	1	0	1	0	1
3.6	0.2	4.89084e-15	0	1	0	1	0	1
3.6	0.21	2.37136e-14	0	1	0	1	0	1
3.6	0.22	9.96959e-14	0	1	0	1	0	1
3.6	0.23	3.70247e-13	0	1	0	1	0	1
3.6	0.24	1.23357e-12	0	1	0	1	0	1
3.6	0.25	3.73541e-12	0	1	0	1	0	1
3.6	0.26	1.03943e-11	0	0.999999	0	0.999999	0	1
3.6	0.27	2.68285e-11	0	0.999999	0	0.999999	0	1
3.6	0.28	6.47495e-11	0	0.999999	0	0.999999	0	1
3.6	0.29	1.47136e-10	0	0.999998	0	0.999998	0	1
3.6	0.3	3.16699e-10	0	0.999997	0	0.999997	0	1
3.6	0.31	6.49072e-10	0	0.999995	0	0.999995	0	1
3.6	0.32	1.27245e-09	0	0.999993	0	0.999993	0	1
3.6	0.33	2.39574e-09	0	0.999991	0	0.999991	0	1
3.6	0.34	4.34738e-09	0	0.999988	0	0.999988	0	1
3.6	0.35	7.62729e-09	0	0.999984	0	0.999984	0	1
3.6	0.36	1.29742e-08	0	0.999979	0	0.999979	0	1
3.6	0.37	2.14507e-08	0	0.999973	0	0.999973	0	1
3.6	0.38	3.45479e-08	0	0.999965	0	0.999965	0	1
3.6	0.39	5.43116e-08	0	0.999956	0	0.999956	0	1
3.6	0.4	8.34905e-08	0	0.999946	0	0.999946	0	1
3.6	0.41	1.25708e-07	0	0.999934	0	0.999934	0	1
3.6	0.42	1.85655e-07	0	0.99992	0	0.99992	0	1
3.6	0.43	2.6931e-07	0	0.999903	0	0.999903	0	1
3.6	0.44	3.84174e-07	0	0.999885	0	0.999885	0	1
3.6	0.45	5.39529e-07	0	0.999863	0	0.999864	0	1
3.6	0.46	7.4671e-07	0	0.99984	0	0.99984	0	1
3.6	0.47	1.01939e-06	0	0.999813	0	0.999814	0	1
3.6	0.48	1.3739e-06	0	0.999783	0	0.999785	0	1
3.6	0.49	1.82948e-06	0	0.999751	0	0.999752	0	1
3.6	0.5	2.40866e-06	0	0.999715	0	0.999717	0	1
3.6	0.51	3.13751e-06	0	0.999675	0	0.999678	0	1

3.7	0.02	1.45563e-26	-1.36626	1	-2.55873e-17	1	-2.55873e-17	1
3.7	0.03	1.45563e-26	-1.36626	1	-2.55873e-17	1	-2.55873e-17	1
3.7	0.04	1.45563e-26	-1.36626	1	-2.55873e-17	1	-2.55873e-17	1
3.7	0.05	2.68962e-26	-1.46065	1	-2.3624e-17	1	-2.3624e-17	1
3.7	0.06	2.3059e-26	-3.02145	1	-3.92189e-17	1	-3.92189e-17	1
3.7	0.07	2.84807e-26	-1.5708	1	-2.08485e-17	1	-2.08485e-17	1
3.7	0.08	1.20024e-26	1.32192	1	-1.95642e-17	1	-1.95642e-17	1
3.7	0.09	2.51983e-26	-2.71018	1	-9.93797e-18	1	-9.93797e-18	1
3.7	0.1	2.05337e-26	1.42631	1	2.94351e-17	1	2.94351e-17	1
3.7	0.11	5.27154e-26	-0.390739	1	-2.41034e-17	1	-2.41034e-17	1
3.7	0.12	5.42972e-25	3.11927	1	5.90205e-18	1	5.90205e-18	1
3.7	0.13	4.15917e-23	-3.14152	1	1.09401e-17	1	1.09401e-17	1
3.7	0.14	1.65514e-21	-9.49179e-06	1	-1.50862e-17	1	-1.50862e-17	1
3.7	0.15	4.03253e-20	3.20446e-07	1	1.61726e-16	1	1.61726e-16	1
3.7	0.16	6.59708e-19	1.5708	1	4.11107e-15	1	4.11173e-15	1
3.7	0.17	7.77504e-18	0	1	0	1	0	1
3.7	0.18	6.97258e-17	0	1	0	1	0	1
3.7	0.19	4.96797e-16	0	1	0	1	0	1
3.7	0.2	2.91109e-15	0	1	0	1	0	1
3.7	0.21	1.44265e-14	0	1	0	1	0	1
3.7	0.22	6.18618e-14	0	1	0	1	0	1
3.7	0.23	2.33904e-13	0	1	0	1	0	1
3.7	0.24	7.92197e-13	0	1	0	1	0	1
3.7	0.25	2.43526e-12	0	1	0	1	0	1
3.7	0.26	6.87107e-12	0	1	0	1	0	1
3.7	0.27	1.79639e-11	0	1	0	1	0	1
3.7	0.28	4.38748e-11	0	0.999999	0	0.999999	0	1
3.7	0.29	1.00813e-10	0	0.999999	0	0.999999	0	1
3.7	0.3	2.19257e-10	0	0.999998	0	0.999998	0	1
3.7	0.31	4.53756e-10	0	0.999998	0	0.999998	0	1
3.7	0.32	8.97723e-10	0	0.999997	0	0.999997	0	1
3.7	0.33	1.70483e-09	0	0.999995	0	0.999995	0	1
3.7	0.34	3.11891e-09	0	0.999994	0	0.999994	0	1
3.7	0.35	5.5143e-09	0	0.999992	0	0.999992	0	1
3.7	0.36	9.44873e-09	0	0.999989	0	0.999989	0	1
3.7	0.37	1.57308e-08	0	0.999985	0	0.999985	0	1
3.7	0.38	2.55035e-08	0	0.999981	0	0.999981	0	1
3.7	0.39	4.03467e-08	0	0.999976	0	0.999976	0	1
3.7	0.4	6.23972e-08	0	0.99997	0	0.99997	0	1
3.7	0.41	9.44905e-08	0	0.999962	0	0.999963	0	1
3.7	0.42	1.40322e-07	0	0.999954	0	0.999954	0	1
3.7	0.43	2.04628e-07	0	0.999944	0	0.999944	0	1
3.7	0.44	2.93387e-07	0	0.999932	0	0.999933	0	1
3.7	0.45	4.1404e-07	0	0.999919	0	0.999919	0	1
3.7	0.46	5.75722e-07	0	0.999904	0	0.999904	0	1
3.7	0.47	7.89516e-07	0	0.999887	0	0.999888	0	1
3.7	0.48	1.06871e-06	0	0.999868	0	0.999869	0	1
3.7	0.49	1.42907e-06	0	0.999846	0	0.999848	0	1
3.7	0.5	1.8891e-06	0	0.999823	0	0.999824	0	1
3.7	0.51	2.47035e-06	0	0.999796	0	0.999799	0	1

3.8	0.02	4.22905e-26	-2.33976	1	-2.03754e-17	1	-2.03754e-17	1
3.8	0.03	4.22905e-26	-2.33976	1	-2.03754e-17	1	-2.03754e-17	1
3.8	0.04	2.24477e-26	0.118487	1	-2.92355e-17	1	-2.92355e-17	1
3.8	0.05	2.96908e-26	-1.5708	1	-2.02299e-17	1	-2.02299e-17	1
3.8	0.06	6.74837e-26	2.44354	1	-1.55123e-17	1	-1.55123e-17	1
3.8	0.07	2.9915e-26	-2.9573	1	-4.15384e-17	1	-4.15384e-17	1
3.8	0.08	2.04102e-26	-1.74607	1	1.83722e-17	1	1.83722e-17	1
3.8	0.09	2.84408e-26	-2.71139	1	-6.28647e-18	1	-6.28647e-18	1
3.8	0.1	1.80048e-26	1.76978	1	1.75292e-17	1	1.75292e-17	1
3.8	0.11	2.97354e-26	2.99315	1	-1.66747e-17	1	-1.66747e-17	1
3.8	0.12	2.82369e-25	-0.105979	1	2.10503e-17	1	2.10503e-17	1
3.8	0.13	1.92333e-23	1.57229	1	-1.26598e-17	1	-1.26598e-17	1
3.8	0.14	8.07432e-22	1.40063e-05	1	1.00865e-17	1	1.00865e-17	1
3.8	0.15	2.06099e-20	3.14159	1	-1.05113e-16	1	-1.05113e-16	1
3.8	0.16	3.51076e-19	3.14159	1	-3.05843e-16	1	-3.05843e-16	1
3.8	0.17	4.28677e-18	0	1	0	1	0	1
3.8	0.18	3.96634e-17	0	1	0	1	0	1
3.8	0.19	2.90553e-16	0	1	0	1	0	1
3.8	0.2	1.7453e-15	0	1	0	1	0	1
3.8	0.21	8.84401e-15	0	1	0	1	0	1
3.8	0.22	3.86943e-14	0	1	0	1	0	1
3.8	0.23	1.49001e-13	0	1	0	1	0	1
3.8	0.24	5.13113e-13	0	1	0	1	0	1
3.8	0.25	1.60155e-12	0	1	0	1	0	1
3.8	0.26	4.5825e-12	0	1	0	1	0	1
3.8	0.27	1.21364e-11	0	1	0	1	0	1
3.8	0.28	2.99986e-11	0	1	0	1	0	1
3.8	0.29	6.96998e-11	0	1	0	1	0	1
3.8	0.3	1.53167e-10	0	0.999999	0	0.999999	0	1
3.8	0.31	3.20068e-10	0	0.999999	0	0.999999	0	1
3.8	0.32	6.39005e-10	0	0.999998	0	0.999998	0	1
3.8	0.33	1.22391e-09	0	0.999998	0	0.999998	0	1
3.8	0.34	2.25715e-09	0	0.999997	0	0.999997	0	1
3.8	0.35	4.0211e-09	0	0.999996	0	0.999996	0	1
3.8	0.36	6.93979e-09	0	0.999994	0	0.999994	0	1
3.8	0.37	1.16327e-08	0	0.999992	0	0.999992	0	1
3.8	0.38	1.89819e-08	0	0.99999	0	0.99999	0	1
3.8	0.39	3.02148e-08	0	0.999987	0	0.999987	0	1
3.8	0.4	4.7003e-08	0	0.999983	0	0.999983	0	1
3.8	0.41	7.15782e-08	0	0.999979	0	0.999979	0	1
3.8	0.42	1.06867e-07	0	0.999973	0	0.999973	0	1
3.8	0.43	1.56642e-07	0	0.999967	0	0.999967	0	1
3.8	0.44	2.25694e-07	0	0.99996	0	0.99996	0	1
3.8	0.45	3.20013e-07	0	0.999952	0	0.999952	0	1
3.8	0.46	4.46998e-07	0	0.999942	0	0.999943	0	1
3.8	0.47	6.15667e-07	0	0.999931	0	0.999932	0	1
3.8	0.48	8.36885e-07	0	0.999919	0	0.99992	0	1
3.8	0.49	1.1236e-06	0	0.999905	0	0.999906	0	1
3.8	0.5	1.49111e-06	0	0.999889	0	0.99989	0	1
3.8	0.51	1.95725e-06	0	0.999871	0	0.999873	0	1

3.9	0.02	1.10917e-26	-1.5708	1	-9.62199e-19	1	-9.622e-19	1
3.9	0.03	1.10917e-26	-1.5708	1	-9.62199e-19	1	-9.622e-19	1
3.9	0.04	1.10917e-26	-1.5708	1	-9.62199e-19	1	-9.622e-19	1
3.9	0.05	1.10917e-26	-1.5708	1	-9.62199e-19	1	-9.622e-19	1
3.9	0.06	3.08046e-26	0.575097	1	-5.19547e-18	1	-5.19547e-18	1
3.9	0.07	5.17422e-27	1.5708	1	3.59557e-17	1	3.59557e-17	1
3.9	0.08	2.59483e-26	-0.0873216	1	6.2366e-18	1	6.2366e-18	1
3.9	0.09	1.8229e-26	1.5708	1	1.78557e-18	1	1.78557e-18	1
3.9	0.1	3.06157e-26	0.565504	1	-4.39135e-18	1	-4.39135e-18	1
3.9	0.11	2.62674e-26	0.178649	1	1.26982e-17	1	1.26982e-17	1
3.9	0.12	8.16668e-26	1.5202	1	3.87959e-18	1	3.87959e-18	1
3.9	0.13	8.89661e-24	0.00204599	1	1.19883e-18	1	1.19883e-18	1
3.9	0.14	3.94643e-22	3.14159	1	1.18162e-17	1	1.18162e-17	1
3.9	0.15	1.05567e-20	1.5708	1	5.83883e-17	1	5.83988e-17	1
3.9	0.16	1.87333e-19	1.5708	1	-3.88563e-17	1	-3.8669e-17	1
3.9	0.17	2.37098e-18	0	1	0	1	0	1
3.9	0.18	2.26444e-17	0	1	0	1	0	1
3.9	0.19	1.70625e-16	0	1	0	1	0	1
3.9	0.2	1.05109e-15	0	1	0	1	0	1
3.9	0.21	5.4483e-15	0	1	0	1	0	1
3.9	0.22	2.43304e-14	0	1	0	1	0	1
3.9	0.23	9.54458e-14	0	1	0	1	0	1
3.9	0.24	3.34294e-13	0	1	0	1	0	1
3.9	0.25	1.05969e-12	0	1	0	1	0	1
3.9	0.26	3.07547e-12	0	1	0	1	0	1
3.9	0.27	8.25252e-12	0	1	0	1	0	1
3.9	0.28	2.06468e-11	0	1	0	1	0	1
3.9	0.29	4.85131e-11	0	1	0	1	0	1
3.9	0.3	1.07728e-10	0	1	0	1	0	1
3.9	0.31	2.27318e-10	0	0.999999	0	0.999999	0	1
3.9	0.32	4.57988e-10	0	0.999999	0	0.999999	0	1
3.9	0.33	8.84727e-10	0	0.999999	0	0.999999	0	1
3.9	0.34	1.64479e-09	0	0.999998	0	0.999998	0	1
3.9	0.35	2.95243e-09	0	0.999998	0	0.999998	0	1
3.9	0.36	5.13198e-09	0	0.999997	0	0.999997	0	1
3.9	0.37	8.66074e-09	0	0.999996	0	0.999996	0	1
3.9	0.38	1.42232e-08	0	0.999994	0	0.999994	0	1
3.9	0.39	2.27784e-08	0	0.999993	0	0.999993	0	1
3.9	0.4	3.56405e-08	0	0.99999	0	0.99999	0	1
3.9	0.41	5.45753e-08	0	0.999988	0	0.999988	0	1
3.9	0.42	8.19117e-08	0	0.999985	0	0.999985	0	1
3.9	0.43	1.2067e-07	0	0.999981	0	0.999981	0	1
3.9	0.44	1.74703e-07	0	0.999976	0	0.999976	0	1
3.9	0.45	2.4886e-07	0	0.999971	0	0.999971	0	1
3.9	0.46	3.49153e-07	0	0.999965	0	0.999965	0	1
3.9	0.47	4.82952e-07	0	0.999958	0	0.999958	0	1
3.9	0.48	6.59175e-07	0	0.99995	0	0.99995	0	1
3.9	0.49	8.88503e-07	0	0.999941	0	0.999941	0	1
3.9	0.5	1.18359e-06	0	0.99993	0	0.999931	0	1
3.9	0.51	1.5593e-06	0	0.999918	0	0.99992	0	1

4	0.02	6.42511e-27	2.38531	1	-2.04886e-17	1	-2.04886e-17	1
4	0.03	6.42511e-27	2.38531	1	-2.04886e-17	1	-2.04886e-17	1
4	0.04	6.42511e-27	2.38531	1	-2.04886e-17	1	-2.04886e-17	1
4	0.05	2.56456e-26	-0.599335	1	-5.24638e-18	1	-5.24638e-18	1
4	0.06	2.13774e-26	0.137434	1	-1.77928e-17	1	-1.77928e-17	1
4	0.07	4.66537e-26	2.28398	1	-1.6089e-17	1	-1.6089e-17	1
4	0.08	2.68635e-26	-0.662797	1	-2.12501e-17	1	-2.12501e-17	1
4	0.09	2.19988e-26	-1.78487	1	-2.08944e-17	1	-2.08944e-17	1
4	0.1	2.85877e-26	0.736683	1	-8.6238e-18	1	-8.6238e-18	1
4	0.11	1.43394e-26	1.90327	1	-1.38831e-17	1	-1.38831e-17	1
4	0.12	2.22309e-26	-0.313963	1	5.85961e-18	1	5.85961e-18	1
4	0.13	4.07955e-24	-0.00326291	1	-5.52222e-18	1	-5.52222e-18	1
4	0.14	1.92982e-22	-9.87577e-05	1	4.41189e-18	1	4.41189e-18	1
4	0.15	5.41351e-21	1.5708	1	6.70656e-18	1	6.71198e-18	1
4	0.16	1.00105e-19	8.27926e-08	1	1.51185e-17	1	1.51185e-17	1
