## m: 0.5, mu: 0
## ta: 0.3, tb: 0.3, tc: 0.3
## phi/pi: 0.3
## edge: 1, tbc: abs = 0, arg = 0 pi
# 1:k	2:n	3:E	4:|eiy|	5:arg(eiy)	6:yarg	7:<y>	8:<yuc>	9:<yproj>
# k=-1
-0.99	19	-0.647541	0.995435	-0.866594	41.3797	41.3813	20.3678	4.06499e-11	0.000158841
-0.99	20	-0.644274	0.99601	-0.606698	43.3652	43.3658	21.3632	2.38839e-11	5.85382e-05
-0.99	21	-0.631181	0.993921	-0.317475	45.5747	45.5754	22.4085	1.73594e-12	2.06041e-05
-0.99	22	-0.630709	0.996492	0.180005	1.37514	1.37615	0.353051	1	0.999983
-0.99	23	0.0294218	0	0	0	0	0	0	0
-0.99	24	0.681299	0	0	0	0	0	0	0
-0.99	25	1.34772	0	0	0	0	0	0	0
-0.99	26	1.34812	0	0	0	0	0	0	0
-0.99	27	1.36318	0	0	0	0	0	0	0
-0.99	28	1.36346	0	0	0	0	0	0	0
-0.99	29	1.38354	0	0	0	0	0	0	0
-0.99	30	1.3895	0	0	0	0	0	0	0
-0.99	31	1.40609	0	0	0	0	0	0	0
-0.99	32	1.41756	0	0	0	0	0	0	0
-0.99	33	1.43455	0	0	0	0	0	0	0
-0.99	34	1.43699	0	0	0	0	0	0	0
-0.99	35	1.44468	0	0	0	0	0	0	0
-0.99	36	1.4883	0	0	0	0	0	0	0
-0.99	37	1.55091	0	0	0	0	0	0	0
-0.99	38	1.62109	0	0	0	0	0	0	0
-0.99	39	1.69533	0	0	0	0	0	0	0
-0.99	40	1.77038	0	0	0	0	0	0	0
-0.99	41	1.84335	0	0	0	0	0	0	0
-0.99	42	1.91168	0	0	0	0	0	0	0
-0.99	43	1.97315	0	0	0	0	0	0	0
-0.99	44	2.02594	0	0	0	0	0	0	0
-0.99	45	2.06854	0	0	0	0	0	0	0
-0.99	46	2.09979	0	0	0	0	0	0	0
-0.99	47	2.11887	0	0	0	0	0	0	0
# k=-0.98
-0.98	0	-1.45308	0.995568	0.440296	3.36361	3.36404	1.36695	1	0.999954
-0.98	1	-1.43305	0.995867	0.704026	5.37836	5.37894	2.36906	1	0.999874
-0.98	2	-1.40021	0.995935	0.966208	7.38128	7.38196	3.37155	1	0.999658
-0.98	3	-1.35541	0.99593	1.22799	9.38119	9.38185	4.37144	1	0.999072
-0.98	4	-1.2998	0.995936	1.48981	11.3813	11.382	5.37149	1	0.997482
-0.98	5	-1.23491	0.995936	1.75161	13.3813	13.382	6.3715	1	0.993198
-0.98	6	-1.1626	0.995936	2.01341	15.3813	15.382	7.3715	0.999997	0.981809
-0.98	7	-1.08507	0.995936	2.27521	17.3813	17.382	8.3715	0.999926	0.952555
-0.98	8	-1.0049	0.995936	2.53701	19.3813	19.382	9.3715	0.999904	0.883264
-0.98	9	-0.92501	0.995936	2.79881	21.3813	21.382	10.3715	0.988244	0.744161
-0.98	10	-0.848612	0.995936	3.0606	23.3813	23.382	11.3715	0.636999	0.531847
-0.98	11	-0.779125	0.995936	-2.96078	25.3813	25.382	12.3715	0.00267489	0.306255
-0.98	12	-0.720087	0.995936	-2.69898	27.3813	27.382	13.3715	0.000723797	0.143897
-0.98	13	-0.685453	0.995936	-2.43718	29.3813	29.382	14.3715	3.02901e-05	0.05918
-0.98	14	-0.680102	0.995936	-2.17538	31.3813	31.382	15.3715	2.58651e-06	0.0227868
-0.98	15	-0.671024	0.995936	-1.91358	33.3813	33.382	16.3715	7.66134e-07	0.00853246
-0.98	16	-0.664606	0.995926	-1.65177	35.3814	35.3821	17.3716	2.18854e-08	0.00315996
-0.98	17	-0.646553	0.995928	-1.38997	37.3814	37.3821	18.3716	7.93385e-09	0.00116535
-0.98	18	-0.641805	0.995862	-1.128	39.3827	39.3836	19.3717	1.23484e-09	0.000429141
-0.98	19	-0.62624	0.995395	-0.864353	41.3968	41.3984	20.3803	3.68599e-11	0.000157234
-0.98	20	-0.621807	0.995947	-0.604482	43.3821	43.3827	21.3743	2.56513e-11	5.80035e-05
-0.98	21	-0.61029	0.993838	-0.31401	45.6011	45.6018	22.424	2.73659e-12	2.03255e-05
-0.98	22	-0.609095	0.99644	0.182141	1.39145	1.39251	0.362634	1	0.999983
-0.98	23	0.0647152	0	0	0	0	0	0	0
-0.98	24	0.651067	0	0	0	0	0	0	0
-0.98	25	1.3383	0	0	0	0	0	0	0
-0.98	26	1.33845	0	0	0	0	0	0	0
-0.98	27	1.35328	0	0	0	0	0	0	0
-0.98	28	1.35446	0	0	0	0	0	0	0
-0.98	29	1.37352	0	0	0	0	0	0	0
-0.98	30	1.38078	0	0	0	0	0	0	0
-0.98	31	1.39663	0	0	0	0	0	0	0
-0.98	32	1.40738	0	0	0	0	0	0	0
-0.98	33	1.42408	0	0	0	0	0	0	0
-0.98	34	1.42948	0	0	0	0	0	0	0
-0.98	35	1.43479	0	0	0	0	0	0	0
-0.98	36	1.48265	0	0	0	0	0	0	0
-0.98	37	1.54592	0	0	0	0	0	0	0
-0.98	38	1.6165	0	0	0	0	0	0	0
-0.98	39	1.69091	0	0	0	0	0	0	0
-0.98	40	1.76597	0	0	0	0	0	0	0
-0.98	41	1.83881	0	0	0	0	0	0	0
-0.98	42	1.90692	0	0	0	0	0	0	0
-0.98	43	1.96815	0	0	0	0	0	0	0
-0.98	44	2.02068	0	0	0	0	0	0	0
-0.98	45	2.06305	0	0	0	0	0	0	0
-0.98	46	2.09412	0	0	0	0	0	0	0
-0.98	47	2.11308	0	0	0	0	0	0	0
# k=-0.97
-0.97	0	-1.47115	0.995487	0.442789	3.38266	3.38311	1.38061	1	0.999953
-0.97	1	-1.45071	0.995768	0.706369	5.39626	5.39685	2.38177	1	0.999873
-0.97	2	-1.41719	0.995854	0.96863	7.39979	7.4005	3.38459	1	0.999653
-0.97	3	-1.37143	0.995848	1.23041	9.39966	9.40035	4.38449	1	0.999058
-0.97	4	-1.31459	0.995853	1.49223	11.3998	11.4005	5.38454	1	0.997445
-0.97	5	-1.24818	0.995854	1.75403	13.3998	13.4005	6.38455	1	0.9931
-0.97	6	-1.17404	0.995854	2.01583	15.3998	15.4005	7.38455	0.999996	0.98155
-0.97	7	-1.09438	0.995854	2.27762	17.3998	17.4005	8.38455	0.999922	0.951908
-0.97	8	-1.01174	0.995854	2.53942	19.3998	19.4005	9.38455	0.999903	0.881819
-0.97	9	-0.929032	0.995854	2.80122	21.3998	21.4005	10.3845	0.987482	0.741598
-0.97	10	-0.849451	0.995854	3.06302	23.3998	23.4005	11.3845	0.624957	0.528701
-0.97	11	-0.776397	0.995854	-2.95836	25.3998	25.4005	12.3845	0.00243068	0.303764
-0.97	12	-0.713299	0.995854	-2.69656	27.3998	27.4005	13.3845	0.0007228	0.142531
-0.97	13	-0.663896	0.995854	-2.43476	29.3998	29.4005	14.3845	3.39511e-05	0.0585801
-0.97	14	-0.655131	0.995853	-2.17296	31.3998	31.4005	15.3846	2.32221e-06	0.0225501
-0.97	15	-0.646063	0.995853	-1.91116	33.3998	33.4005	16.3845	8.15804e-07	0.00844303
-0.97	16	-0.637446	0.995845	-1.64935	35.3999	35.4006	17.3846	2.79235e-08	0.00312674
-0.97	17	-0.623602	0.995849	-1.38756	37.3998	37.4006	18.3847	7.34621e-09	0.00115311
-0.97	18	-0.620585	0.995769	-1.12555	39.4014	39.4024	19.3848	1.48311e-09	0.000424603
-0.97	19	-0.603365	0.995357	-0.862067	41.4143	41.4158	20.393	3.85376e-11	0.000155593
-0.97	20	-0.601424	0.995875	-0.602152	43.3999	43.4005	21.3859	2.59849e-11	5.74443e-05
-0.97	21	-0.589376	0.993766	-0.310588	45.6273	45.6279	22.4395	3.9249e-12	2.00468e-05
-0.97	22	-0.588384	0.996386	0.184257	1.40762	1.40872	0.372112	1	0.999983
-0.97	23	0.0997767	0	0	0	0	0	0	0
-0.97	24	0.62075	0	0	0	0	0	0	0
-0.97	25	1.32939	0	0	0	0	0	0	0
-0.97	26	1.32952	0	0	0	0	0	0	0
-0.97	27	1.34395	0	0	0	0	0	0	0
-0.97	28	1.34609	0	0	0	0	0	0	0
-0.97	29	1.36408	0	0	0	0	0	0	0
-0.97	30	1.37239	0	0	0	0	0	0	0
-0.97	31	1.38798	0	0	0	0	0	0	0
-0.97	32	1.39747	0	0	0	0	0	0	0
-0.97	33	1.41392	0	0	0	0	0	0	0
-0.97	34	1.4215	0	0	0	0	0	0	0
-0.97	35	1.42646	0	0	0	0	0	0	0
-0.97	36	1.4777	0	0	0	0	0	0	0
-0.97	37	1.54158	0	0	0	0	0	0	0
-0.97	38	1.61249	0	0	0	0	0	0	0
-0.97	39	1.687	0	0	0	0	0	0	0
-0.97	40	1.76199	0	0	0	0	0	0	0
-0.97	41	1.83463	0	0	0	0	0	0	0
-0.97	42	1.90247	0	0	0	0	0	0	0
-0.97	43	1.9634	0	0	0	0	0	0	0
-0.97	44	2.01563	0	0	0	0	0	0	0
-0.97	45	2.05774	0	0	0	0	0	0	0
-0.97	46	2.08861	0	0	0	0	0	0	0
-0.97	47	2.10745	0	0	0	0	0	0	0
# k=-0.96
-0.96	0	-1.49006	0.99541	0.445377	3.40243	3.40292	1.39467	1	0.999952
-0.96	1	-1.46923	0.995667	0.708767	5.41458	5.41516	2.39478	1	0.999871
-0.96	2	-1.43505	0.995772	0.97111	7.41873	7.41948	3.39793	1	0.999648
-0.96	3	-1.38837	0.995765	1.23289	9.41859	9.41931	4.39785	1	0.999044
-0.96	4	-1.33034	0.99577	1.4947	11.4187	11.4194	5.39789	1	0.997408
-0.96	5	-1.26246	0.995771	1.7565	13.4187	13.4194	6.39791	1	0.992999
-0.96	6	-1.18656	0.995771	2.0183	15.4187	15.4194	7.39791	0.999996	0.981285
-0.96	7	-1.10483	0.995771	2.2801	17.4187	17.4194	8.39791	0.99992	0.951246
-0.96	8	-1.01981	0.995771	2.5419	19.4187	19.4194	9.39791	0.999901	0.880342
-0.96	9	-0.934369	0.995771	2.8037	21.4187	21.4194	10.3979	0.986716	0.738975
-0.96	10	-0.851702	0.995771	3.0655	23.4187	23.4194	11.3979	0.61261	0.525481
-0.96	11	-0.775192	0.995771	-2.95588	25.4187	25.4194	12.3979	0.0021962	0.301215
-0.96	12	-0.708245	0.995771	-2.69409	27.4187	27.4194	13.3979	0.000716374	0.141133
-0.96	13	-0.654083	0.995771	-2.43229	29.4187	29.4194	14.3979	3.77544e-05	0.057966
-0.96	14	-0.62596	0.995771	-2.17049	31.4187	31.4194	15.3979	2.04492e-06	0.0223076
-0.96	15	-0.617955	0.99577	-1.90869	33.4187	33.4195	16.3979	8.50997e-07	0.00835142
-0.96	16	-0.616119	0.995763	-1.64687	35.4188	35.4196	17.398	3.56974e-08	0.00309271
-0.96	17	-0.603404	0.995769	-1.38508	37.4187	37.4195	18.398	6.51031e-09	0.00114057
-0.96	18	-0.59611	0.995677	-1.12304	39.4206	39.4215	19.3983	1.70833e-09	0.000419952
-0.96	19	-0.582553	0.99532	-0.859736	41.4321	41.4335	20.406	4.8018e-11	0.000153919
-0.96	20	-0.580551	0.995796	-0.599712	43.4185	43.4192	21.398	2.4667e-11	5.68616e-05
-0.96	21	-0.568589	0.993706	-0.307212	45.6531	45.6536	22.4551	5.12024e-12	1.97686e-05
-0.96	22	-0.568562	0.99633	0.186342	1.42355	1.42469	0.381429	1	0.999983
-0.96	23	0.134581	0	0	0	0	0	0	0
-0.96	24	0.590377	0	0	0	0	0	0	0
-0.96	25	1.32098	0	0	0	0	0	0	0
-0.96	26	1.3214	0	0	0	0	0	0	0
-0.96	27	1.33525	0	0	0	0	0	0	0
-0.96	28	1.33832	0	0	0	0	0	0	0
-0.96	29	1.35531	0	0	0	0	0	0	0
-0.96	30	1.36424	0	0	0	0	0	0	0
-0.96	31	1.3803	0	0	0	0	0	0	0
-0.96	32	1.38788	0	0	0	0	0	0	0
-0.96	33	1.40411	0	0	0	0	0	0	0
-0.96	34	1.41244	0	0	0	0	0	0	0
-0.96	35	1.42033	0	0	0	0	0	0	0
-0.96	36	1.47348	0	0	0	0	0	0	0
-0.96	37	1.5379	0	0	0	0	0	0	0
-0.96	38	1.60907	0	0	0	0	0	0	0
-0.96	39	1.68361	0	0	0	0	0	0	0
-0.96	40	1.75845	0	0	0	0	0	0	0
-0.96	41	1.83083	0	0	0	0	0	0	0
-0.96	42	1.89834	0	0	0	0	0	0	0
-0.96	43	1.95892	0	0	0	0	0	0	0
-0.96	44	2.01082	0	0	0	0	0	0	0
-0.96	45	2.05264	0	0	0	0	0	0	0
-0.96	46	2.08328	0	0	0	0	0	0	0
-0.96	47	2.10198	0	0	0	0	0	0	0
# k=-0.95
-0.95	0	-1.50981	0.99534	0.448059	3.42292	3.42346	1.40911	1	0.999952
-0.95	1	-1.4886	0.995565	0.711217	5.4333	5.43388	2.40808	1	0.999869
-0.95	2	-1.45379	0.99569	0.973645	7.4381	7.43887	3.41153	1	0.999643
-0.95	3	-1.40622	0.995682	1.23543	9.43796	9.4387	4.4115	1	0.99903
-0.95	4	-1.34704	0.995687	1.49724	11.4381	11.4388	5.41153	1	0.99737
-0.95	5	-1.27774	0.995688	1.75904	13.4381	13.4388	6.41155	1	0.992897
-0.95	6	-1.20014	0.995688	2.02084	15.4381	15.4388	7.41154	0.999995	0.981016
-0.95	7	-1.11642	0.995688	2.28264	17.4381	17.4388	8.41155	0.999918	0.950571
-0.95	8	-1.02909	0.995688	2.54444	19.4381	19.4388	9.41155	0.999897	0.878834
-0.95	9	-0.941016	0.995688	2.80624	21.4381	21.4388	10.4115	0.985952	0.736297
-0.95	10	-0.855358	0.995688	3.06804	23.4381	23.4388	11.4115	0.59997	0.522191
-0.95	11	-0.775495	0.995688	-2.95335	25.4381	25.4388	12.4115	0.0019749	0.298611
-0.95	12	-0.704831	0.995688	-2.69155	27.4381	27.4388	13.4115	0.000704333	0.139705
-0.95	13	-0.646504	0.995688	-2.42975	29.4381	29.4388	14.4115	4.16112e-05	0.0573386
-0.95	14	-0.603704	0.995688	-2.16795	31.4381	31.4388	15.4115	1.77075e-06	0.0220598
-0.95	15	-0.596485	0.995688	-1.90615	33.4381	33.4388	16.4115	8.68679e-07	0.00825778
-0.95	16	-0.590688	0.995681	-1.64434	35.4382	35.439	17.4116	4.5022e-08	0.00305792
-0.95	17	-0.578898	0.995688	-1.38255	37.4381	37.4389	18.4116	5.5071e-09	0.00112774
-0.95	18	-0.575165	0.995588	-1.12048	39.4401	39.4411	19.4121	1.88526e-09	0.000415196
-0.95	19	-0.563043	0.995285	-0.857358	41.4503	41.4516	20.4192	6.6707e-11	0.000152214
-0.95	20	-0.55906	0.995711	-0.597172	43.4379	43.4386	21.4105	2.17727e-11	5.62565e-05
-0.95	21	-0.549323	0.993657	-0.303888	45.6785	45.679	22.4705	6.10642e-12	1.94915e-05
-0.95	22	-0.548401	0.996271	0.188381	1.43912	1.4403	0.390529	1	0.999983
-0.95	23	0.169104	0	0	0	0	0	0	0
-0.95	24	0.559978	0	0	0	0	0	0	0
-0.95	25	1.31325	0	0	0	0	0	0	0
-0.95	26	1.31396	0	0	0	0	0	0	0
-0.95	27	1.32722	0	0	0	0	0	0	0
-0.95	28	1.33112	0	0	0	0	0	0	0
-0.95	29	1.34731	0	0	0	0	0	0	0
-0.95	30	1.35627	0	0	0	0	0	0	0
-0.95	31	1.37368	0	0	0	0	0	0	0
-0.95	32	1.37864	0	0	0	0	0	0	0
-0.95	33	1.39469	0	0	0	0	0	0	0
-0.95	34	1.40312	0	0	0	0	0	0	0
-0.95	35	1.41561	0	0	0	0	0	0	0
-0.95	36	1.47	0	0	0	0	0	0	0
-0.95	37	1.53489	0	0	0	0	0	0	0
-0.95	38	1.60623	0	0	0	0	0	0	0
-0.95	39	1.68073	0	0	0	0	0	0	0
-0.95	40	1.75535	0	0	0	0	0	0	0
-0.95	41	1.82741	0	0	0	0	0	0	0
-0.95	42	1.89454	0	0	0	0	0	0	0
-0.95	43	1.95472	0	0	0	0	0	0	0
-0.95	44	2.00624	0	0	0	0	0	0	0
-0.95	45	2.04774	0	0	0	0	0	0	0
-0.95	46	2.07814	0	0	0	0	0	0	0
-0.95	47	2.09668	0	0	0	0	0	0	0
# k=-0.94
-0.94	0	-1.5304	0.995277	0.450832	3.44411	3.44469	1.42388	1	0.999951
-0.94	1	-1.50882	0.995462	0.71372	5.45242	5.45299	2.42167	1	0.999867
-0.94	2	-1.47341	0.995608	0.976231	7.45786	7.45865	3.42537	1	0.999638
-0.94	3	-1.42498	0.9956	1.23801	9.45774	9.45851	4.4254	1	0.999016
-0.94	4	-1.36469	0.995605	1.49983	11.4578	11.4586	5.42542	1	0.997331
-0.94	5	-1.29402	0.995606	1.76163	13.4578	13.4586	6.42544	1	0.992792
-0.94	6	-1.21478	0.995606	2.02343	15.4578	15.4586	7.42544	0.999994	0.980741
-0.94	7	-1.12914	0.995606	2.28523	17.4578	17.4586	8.42544	0.999917	0.949884
-0.94	8	-1.03959	0.995606	2.54703	19.4578	19.4586	9.42544	0.999891	0.877299
-0.94	9	-0.948967	0.995606	2.80883	21.4578	21.4586	10.4254	0.985197	0.733568
-0.94	10	-0.860412	0.995606	3.07062	23.4578	23.4586	11.4254	0.587055	0.518838
-0.94	11	-0.777294	0.995606	-2.95076	25.4578	25.4586	12.4254	0.00177012	0.295957
-0.94	12	-0.703021	0.995606	-2.68896	27.4578	27.4586	13.4254	0.000686627	0.13825
-0.94	13	-0.640737	0.995606	-2.42716	29.4578	29.4586	14.4254	4.54164e-05	0.0566991
-0.94	14	-0.592998	0.995606	-2.16536	31.4578	31.4586	15.4254	1.51689e-06	0.0218071
-0.94	15	-0.569604	0.995605	-1.90356	33.4579	33.4587	16.4254	8.66651e-07	0.00816228
-0.94	16	-0.565648	0.9956	-1.64175	35.4579	35.4587	17.4255	5.54994e-08	0.00302243
-0.94	17	-0.557874	0.995606	-1.37996	37.4578	37.4586	18.4255	4.44773e-09	0.00111465
-0.94	18	-0.554322	0.995501	-1.11788	39.46	39.4611	19.426	1.99057e-09	0.000410347
-0.94	19	-0.541654	0.99525	-0.854932	41.4688	41.4701	20.4326	9.4519e-11	0.00015048
-0.94	20	-0.539705	0.995622	-0.594539	43.4581	43.4588	21.4235	1.77207e-11	5.56307e-05
-0.94	21	-0.530115	0.993619	-0.300618	45.7034	45.7039	22.486	6.68219e-12	1.9216e-05
-0.94	22	-0.529109	0.996211	0.190358	1.45423	1.45544	0.399353	1	0.999982
-0.94	23	0.203322	0	0	0	0	0	0	0
-0.94	24	0.529582	0	0	0	0	0	0	0
-0.94	25	1.30622	0	0	0	0	0	0	0
-0.94	26	1.3072	0	0	0	0	0	0	0
-0.94	27	1.31993	0	0	0	0	0	0	0
-0.94	28	1.32443	0	0	0	0	0	0	0
-0.94	29	1.34017	0	0	0	0	0	0	0
-0.94	30	1.3485	0	0	0	0	0	0	0
-0.94	31	1.36809	0	0	0	0	0	0	0
-0.94	32	1.3698	0	0	0	0	0	0	0
-0.94	33	1.38571	0	0	0	0	0	0	0
-0.94	34	1.39397	0	0	0	0	0	0	0
-0.94	35	1.41191	0	0	0	0	0	0	0
-0.94	36	1.46727	0	0	0	0	0	0	0
-0.94	37	1.53255	0	0	0	0	0	0	0
-0.94	38	1.60399	0	0	0	0	0	0	0
-0.94	39	1.67836	0	0	0	0	0	0	0
-0.94	40	1.7527	0	0	0	0	0	0	0
-0.94	41	1.82437	0	0	0	0	0	0	0
-0.94	42	1.89106	0	0	0	0	0	0	0
-0.94	43	1.9508	0	0	0	0	0	0	0
-0.94	44	2.00191	0	0	0	0	0	0	0
-0.94	45	2.04306	0	0	0	0	0	0	0
-0.94	46	2.07319	0	0	0	0	0	0	0
-0.94	47	2.09156	0	0	0	0	0	0	0
# k=-0.93
-0.93	0	-1.55183	0.995222	0.453691	3.46595	3.46658	1.43892	1	0.99995
-0.93	1	-1.5299	0.995359	0.716275	5.47193	5.47249	2.43552	1	0.999865
-0.93	2	-1.4939	0.995526	0.978863	7.47796	7.47877	3.43942	1	0.999632
-0.93	3	-1.44465	0.995519	1.24065	9.4779	9.4787	4.43954	1	0.999001
-0.93	4	-1.38329	0.995524	1.50246	11.478	11.4788	5.43955	1	0.997292
-0.93	5	-1.3113	0.995525	1.76427	13.478	13.4788	6.43957	1	0.992687
-0.93	6	-1.23049	0.995525	2.02607	15.478	15.4788	7.43957	0.999993	0.980463
-0.93	7	-1.14299	0.995525	2.28786	17.478	17.4788	8.43957	0.999917	0.949187
-0.93	8	-1.0513	0.995525	2.54966	19.478	19.4788	9.43957	0.999883	0.87574
-0.93	9	-0.958212	0.995525	2.81146	21.478	21.4788	10.4396	0.984458	0.730795
-0.93	10	-0.866856	0.995525	3.07326	23.478	23.4788	11.4396	0.573883	0.515428
-0.93	11	-0.780578	0.995525	-2.94812	25.478	25.4788	12.4396	0.001585	0.293258
-0.93	12	-0.702794	0.995525	-2.68632	27.478	27.4788	13.4396	0.000663351	0.136771
-0.93	13	-0.636675	0.995525	-2.42452	29.478	29.4788	14.4396	4.90523e-05	0.056049
-0.93	14	-0.584737	0.995525	-2.16273	31.478	31.4788	15.4396	1.30032e-06	0.0215501
-0.93	15	-0.548883	0.995524	-1.90092	33.478	33.4788	16.4396	8.43866e-07	0.00806512
-0.93	16	-0.543441	0.99552	-1.63912	35.4781	35.4789	17.4396	6.6526e-08	0.00298633
-0.93	17	-0.536562	0.995525	-1.37733	37.478	37.4788	18.4396	3.46052e-09	0.00110133
-0.93	18	-0.531433	0.995418	-1.11523	39.4803	39.4814	19.4402	2.00703e-09	0.000405415
-0.93	19	-0.522084	0.995215	-0.852459	41.4877	41.489	20.4461	1.29532e-10	0.000148719
-0.93	20	-0.520214	0.995531	-0.591822	43.4788	43.4796	21.4369	1.32349e-11	5.4986e-05
-0.93	21	-0.510876	0.993591	-0.297407	45.728	45.7283	22.5013	6.71515e-12	1.89425e-05
-0.93	22	-0.510749	0.996147	0.192259	1.46875	1.46999	0.407841	1	0.999982
-0.93	23	0.237213	0	0	0	0	0	0	0
-0.93	24	0.49922	0	0	0	0	0	0	0
-0.93	25	1.29992	0	0	0	0	0	0	0
-0.93	26	1.3011	0	0	0	0	0	0	0
